,Date,Contributors,Ocean,Province,Country,Location,Lat_locat_center,Lon_locat_center,Local_census,Length_m,Area_m2,Site,Lat_site,Lon_site,Depth_m,Mesozones2_30m,Trash_group,Trash_count,MPA,Managed_area,Site_split_MPA,Nearest_MPA_Lat,Nearest_MPA_Lon,Nearest_Market_Lat,Nearest_Market_Lon,Mismanaged.plastic.waste..kg.person.day.7,ID_transect,Complexity_3pt,Trash_per_m2,Meso_zone2,Meso_zone3,Depth_m_scaled,Dist_MPA,Dist_Market,Mismanaged_2010,Mismanaged_plastic_pop100Km_2010_Tons,Mismanaged_plastic_pop10Km_2010_Tons,Pop10Km,Pop100Km,Reefarea_pop100,Coral_reef_km2
2114,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,NNE_15m_D9_T2_30_07_2016,50,2.25,North Northeast,32.47652833,-64.57436,19.8,Shallow,other,0,no,No spearfishing area,NA,32.397316,-64.65465,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.665690659,-0.060042445,-0.548673524,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2115,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,NNE_15m_D9_T2_30_07_2016,50,2.25,North Northeast,32.47652833,-64.57436,19.8,Shallow,plastics,0,no,No spearfishing area,NA,32.397316,-64.65465,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.665690659,-0.060042445,-0.548673524,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2116,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,NNE_90m_D10_T2_31_07_2016,50,3.05,North Northeast,32.47652833,-64.57436,91.7,MCE,fishing,0,no,No spearfishing area,NA,32.397316,-64.65465,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.344545263,-0.060042445,-0.548673524,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2117,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,NNE_90m_D10_T2_31_07_2016,50,3.05,North Northeast,32.47652833,-64.57436,91.7,MCE,other,0,no,No spearfishing area,NA,32.397316,-64.65465,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.344545263,-0.060042445,-0.548673524,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2118,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,NNE_90m_D10_T2_31_07_2016,50,3.05,North Northeast,32.47652833,-64.57436,91.7,MCE,plastics,0,no,No spearfishing area,NA,32.397316,-64.65465,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.344545263,-0.060042445,-0.548673524,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2119,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_60m_D11_T1_01_08_2016,50,2.05,Tiger,32.18613333,-64.97266667,60.7,MCE,fishing,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,low,0,MCE,Upper,0.477823239,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2120,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_60m_D11_T1_01_08_2016,50,2.05,Tiger,32.18613333,-64.97266667,60.7,MCE,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,low,0,MCE,Upper,0.477823239,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2121,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_60m_D11_T1_01_08_2016,50,2.05,Tiger,32.18613333,-64.97266667,60.7,MCE,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,low,0,MCE,Upper,0.477823239,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2122,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_60m_D11_T2_01_08_2016,50,2.5,Tiger,32.18613333,-64.97266667,61,MCE,fishing,1,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,low,0.4,MCE,Lower,0.486210871,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2123,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_60m_D11_T2_01_08_2016,50,2.5,Tiger,32.18613333,-64.97266667,61,MCE,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,low,0,MCE,Lower,0.486210871,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2124,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_60m_D11_T2_01_08_2016,50,2.5,Tiger,32.18613333,-64.97266667,61,MCE,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,low,0,MCE,Lower,0.486210871,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2125,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_60m_D11_T4_01_08_2016,50,2.75,Tiger,32.18613333,-64.97266667,62,MCE,fishing,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,low,0,MCE,Lower,0.514169646,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2126,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_60m_D11_T4_01_08_2016,50,2.75,Tiger,32.18613333,-64.97266667,62,MCE,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,low,0,MCE,Lower,0.514169646,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2127,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_60m_D11_T4_01_08_2016,50,2.75,Tiger,32.18613333,-64.97266667,62,MCE,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,low,0,MCE,Lower,0.514169646,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2128,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,SP_60m_D13_T1_03_08_2016,50,2.3,Spittal,32.31865,-64.65728333,57.9,MCE,fishing,0,no,No spearfishing area,NA,32.323785,-64.657869,32.289537,-64.792883,0.005,NA,low,0,MCE,Upper,0.399538669,-0.360032184,-0.60283971,-0.412912861,-0.315567964,-0.375906936,-0.159768171,-0.301916291,-0.479812486,-0.6388894
2129,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,SP_60m_D13_T1_03_08_2016,50,2.3,Spittal,32.31865,-64.65728333,57.9,MCE,other,0,no,No spearfishing area,NA,32.323785,-64.657869,32.289537,-64.792883,0.005,NA,low,0,MCE,Upper,0.399538669,-0.360032184,-0.60283971,-0.412912861,-0.315567964,-0.375906936,-0.159768171,-0.301916291,-0.479812486,-0.6388894
2130,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,SP_60m_D13_T1_03_08_2016,50,2.3,Spittal,32.31865,-64.65728333,57.9,MCE,plastics,0,no,No spearfishing area,NA,32.323785,-64.657869,32.289537,-64.792883,0.005,NA,low,0,MCE,Upper,0.399538669,-0.360032184,-0.60283971,-0.412912861,-0.315567964,-0.375906936,-0.159768171,-0.301916291,-0.479812486,-0.6388894
2131,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,SP_60m_D13_T2_03_08_2016,50,1.35,Spittal,32.31865,-64.65728333,62.8,MCE,fishing,0,no,No spearfishing area,NA,32.323785,-64.657869,32.289537,-64.792883,0.005,NA,low,0,MCE,Lower,0.536536666,-0.360032184,-0.60283971,-0.412912861,-0.315567964,-0.375906936,-0.159768171,-0.301916291,-0.479812486,-0.6388894
2132,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,SP_60m_D13_T2_03_08_2016,50,1.35,Spittal,32.31865,-64.65728333,62.8,MCE,other,0,no,No spearfishing area,NA,32.323785,-64.657869,32.289537,-64.792883,0.005,NA,low,0,MCE,Lower,0.536536666,-0.360032184,-0.60283971,-0.412912861,-0.315567964,-0.375906936,-0.159768171,-0.301916291,-0.479812486,-0.6388894
2133,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,SP_60m_D13_T2_03_08_2016,50,1.35,Spittal,32.31865,-64.65728333,62.8,MCE,plastics,0,no,No spearfishing area,NA,32.323785,-64.657869,32.289537,-64.792883,0.005,NA,low,0,MCE,Lower,0.536536666,-0.360032184,-0.60283971,-0.412912861,-0.315567964,-0.375906936,-0.159768171,-0.301916291,-0.479812486,-0.6388894
2134,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,NNE_90m_D14_T1_04_08_2016,50,0.8,North Northeast,32.47652833,-64.57436,91.1,MCE,fishing,0,no,No spearfishing area,NA,32.397316,-64.65465,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.327769998,-0.060042445,-0.548673524,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2135,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,NNE_90m_D14_T1_04_08_2016,50,0.8,North Northeast,32.47652833,-64.57436,91.1,MCE,other,0,no,No spearfishing area,NA,32.397316,-64.65465,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.327769998,-0.060042445,-0.548673524,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2136,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,NNE_90m_D14_T1_04_08_2016,50,0.8,North Northeast,32.47652833,-64.57436,91.1,MCE,plastics,0,no,No spearfishing area,NA,32.397316,-64.65465,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.327769998,-0.060042445,-0.548673524,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2137,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,NNE_90m_D14_T2_04_08_2016,50,1.25,North Northeast,32.47652833,-64.57436,91.1,MCE,fishing,0,no,No spearfishing area,NA,32.397316,-64.65465,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.327769998,-0.060042445,-0.548673524,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2138,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,NNE_90m_D14_T2_04_08_2016,50,1.25,North Northeast,32.47652833,-64.57436,91.1,MCE,other,0,no,No spearfishing area,NA,32.397316,-64.65465,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.327769998,-0.060042445,-0.548673524,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2139,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,NNE_90m_D14_T2_04_08_2016,50,1.25,North Northeast,32.47652833,-64.57436,91.1,MCE,plastics,0,no,No spearfishing area,NA,32.397316,-64.65465,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.327769998,-0.060042445,-0.548673524,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2140,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_90m_D15_T1_05_08_2016,50,2.45,Tiger,32.18613333,-64.97266667,89.6,MCE,fishing,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.285831836,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2141,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_90m_D15_T1_05_08_2016,50,2.45,Tiger,32.18613333,-64.97266667,89.6,MCE,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.285831836,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2142,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_90m_D15_T1_05_08_2016,50,2.45,Tiger,32.18613333,-64.97266667,89.6,MCE,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.285831836,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2143,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_90m_D15_T2_05_08_2016,50,4,Tiger,32.18613333,-64.97266667,92.7,MCE,fishing,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.372504038,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2144,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_90m_D15_T2_05_08_2016,50,4,Tiger,32.18613333,-64.97266667,92.7,MCE,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.372504038,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2145,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_90m_D15_T2_05_08_2016,50,4,Tiger,32.18613333,-64.97266667,92.7,MCE,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.372504038,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2146,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_30m_D15_T3_05_08_2016,50,5.4,Tiger,32.18613333,-64.97266667,30.2,MCE,fishing,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.374919399,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2147,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_30m_D15_T3_05_08_2016,50,5.4,Tiger,32.18613333,-64.97266667,30.2,MCE,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.374919399,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2148,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_30m_D15_T3_05_08_2016,50,5.4,Tiger,32.18613333,-64.97266667,30.2,MCE,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.374919399,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2149,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_30m_D15_T4_05_08_2016,50,5.1,Tiger,32.18613333,-64.97266667,31.4,MCE,fishing,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,MCE,Upper,-0.341368869,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2150,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_30m_D15_T4_05_08_2016,50,5.1,Tiger,32.18613333,-64.97266667,31.4,MCE,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,MCE,Upper,-0.341368869,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2151,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_30m_D15_T4_05_08_2016,50,5.1,Tiger,32.18613333,-64.97266667,31.4,MCE,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,MCE,Upper,-0.341368869,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2152,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_15m_D15_T5_05_08_2016,50,5.5,Tiger,32.18613333,-64.97266667,17,Shallow,fishing,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.743975229,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2153,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_15m_D15_T5_05_08_2016,50,5.5,Tiger,32.18613333,-64.97266667,17,Shallow,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.743975229,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2154,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_15m_D15_T5_05_08_2016,50,5.5,Tiger,32.18613333,-64.97266667,17,Shallow,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.743975229,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2155,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_15m_D15_T6_05_08_2016,50,4.55,Tiger,32.18613333,-64.97266667,17,Shallow,fishing,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.743975229,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2156,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_15m_D15_T6_05_08_2016,50,4.55,Tiger,32.18613333,-64.97266667,17,Shallow,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.743975229,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2157,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_15m_D15_T6_05_08_2016,50,4.55,Tiger,32.18613333,-64.97266667,17,Shallow,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.743975229,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2158,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_90m_D17_T1_07_08_2016,50,1.8,Tiger,32.18613333,-64.97266667,90.2,MCE,fishing,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.302607101,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2159,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_90m_D17_T1_07_08_2016,50,1.8,Tiger,32.18613333,-64.97266667,90.2,MCE,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.302607101,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2160,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_90m_D17_T1_07_08_2016,50,1.8,Tiger,32.18613333,-64.97266667,90.2,MCE,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,intermediate,0,MCE,Lower,1.302607101,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2161,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_30m_D17_T3_07_08_2016,50,2.75,Tiger,32.18613333,-64.97266667,28,Shallow,fishing,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.436428704,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2162,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_30m_D17_T3_07_08_2016,50,2.75,Tiger,32.18613333,-64.97266667,28,Shallow,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.436428704,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2163,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_30m_D17_T3_07_08_2016,50,2.75,Tiger,32.18613333,-64.97266667,28,Shallow,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.436428704,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2164,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_30m_D17_T4_07_08_2016,50,2.05,Tiger,32.18613333,-64.97266667,28.9,Shallow,fishing,1,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0.487804878,Shallow,Shallow,-0.411265806,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2165,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_30m_D17_T4_07_08_2016,50,2.05,Tiger,32.18613333,-64.97266667,28.9,Shallow,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.411265806,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2166,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_30m_D17_T4_07_08_2016,50,2.05,Tiger,32.18613333,-64.97266667,28.9,Shallow,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.411265806,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2167,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_15m_D17_T5_07_08_2016,50,3.8,Tiger,32.18613333,-64.97266667,15.1,Shallow,fishing,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.797096901,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2168,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_15m_D17_T5_07_08_2016,50,3.8,Tiger,32.18613333,-64.97266667,15.1,Shallow,other,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.797096901,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2169,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_15m_D17_T5_07_08_2016,50,3.8,Tiger,32.18613333,-64.97266667,15.1,Shallow,plastics,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.797096901,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
2170,NA,Oxford,Atlantic,Central Western Atlantic,Bermuda,Bermuda,32.30474435,-64.75694991,TIG_15m_D17_T6_07_08_2016,50,2.7,Tiger,32.18613333,-64.97266667,15.4,Shallow,fishing,0,yes,Seasonal notake (grouper aggregations),NA,0,0,32.289537,-64.792883,0.005,NA,high,0,Shallow,Shallow,-0.788709269,-0.375487038,-0.56502939,-0.412912861,-0.315567964,-0.405489834,-0.552218021,-0.301916291,-0.479812486,-0.6388894
