,Date,Contributors,Ocean,Province,Country,Location,Lat_locat_center,Lon_locat_center,Local_census,Length_m,Area_m2,Site,Lat_site,Lon_site,Depth_m,Mesozones2_30m,Trash_group,Trash_count,MPA,Managed_area,Site_split_MPA,Nearest_MPA_Lat,Nearest_MPA_Lon,Nearest_Market_Lat,Nearest_Market_Lon,Dist_MPA,Dist_Market,Pop10Km,Pop100Km,Coral_reef_km2,Mismanaged.plastic.waste..kg.person.day.7,Mismanaged_2010,Mismanaged.plastic.waste.in.2025...tonnes.7,Mismanaged_plastic_pop10Km_2010_Tons,Mismanaged_plastic_pop100Km_2010_Tons,Reefarea_pop100,ID_transect,Complexity_3pt,Trash_per_m2,Meso_zone2,Meso_zone3
929,8_14_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,85,20,40,bokoen_atoll,8.483277778,171.1497722,6.1,Shallow,other,0,no,MPAtlas,0,7.251269,171.629903,7.092484,171.382751,148,155,63,1093,1830.857651,0.15,3187,"5,717",0.8623125,14.9604375,1.675075618,882,high,0,Shallow,Shallow
930,8_14_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,86,20,40,bokoen_atoll,8.483277778,171.1497722,4.5,Shallow,other,0,no,MPAtlas,0,7.251269,171.629903,7.092484,171.382751,148,155,63,1093,1830.857651,0.15,3187,"5,717",0.8623125,14.9604375,1.675075618,883,low,0,Shallow,Shallow
931,8_9_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,1,20,40,erikub_atoll,9.186352778,169.9029444,48.5,MCE,other,0,no,MPAtlas,0,10.231705,169.917059,7.092484,171.382751,114.6,292.4,0,837,1830.857651,0.15,3187,"5,717",0,11.4564375,2.187404601,798,high,0,MCE,Upper
932,8_9_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,2,20,40,erikub_atoll,9.186352778,169.9029444,48.5,MCE,other,0,no,MPAtlas,0,10.231705,169.917059,7.092484,171.382751,114.6,292.4,0,837,1830.857651,0.15,3187,"5,717",0,11.4564375,2.187404601,799,high,0,MCE,Upper
933,8_9_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,3,20,40,erikub_atoll,9.186352778,169.9029444,36.4,MCE,other,0,no,MPAtlas,0,10.231705,169.917059,7.092484,171.382751,114.6,292.4,0,837,1830.857651,0.15,3187,"5,717",0,11.4564375,2.187404601,800,high,0,MCE,Upper
934,8_9_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,4,20,40,erikub_atoll,9.186352778,169.9029444,37.9,MCE,other,0,no,MPAtlas,0,10.231705,169.917059,7.092484,171.382751,114.6,292.4,0,837,1830.857651,0.15,3187,"5,717",0,11.4564375,2.187404601,801,high,0,MCE,Upper
935,8_13_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,26,20,40,maleolap_atoll,8.745972222,170.8833444,39.4,MCE,other,0,no,MPAtlas,0,7.251269,171.629903,7.092484,171.382751,192,197,24,1093,1830.857651,0.15,3187,"5,717",0.3285,14.9604375,1.675075618,823,intermediate,0,MCE,Upper
936,8_13_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,27,20,40,maleolap_atoll,8.745972222,170.8833444,33.3,MCE,other,0,no,MPAtlas,0,7.251269,171.629903,7.092484,171.382751,192,197,24,1093,1830.857651,0.15,3187,"5,717",0.3285,14.9604375,1.675075618,824,intermediate,0,MCE,Upper
937,8_9_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,53,20,40,erikub_atoll,9.186352778,169.9029444,33.3,MCE,other,0,no,MPAtlas,0,10.231705,169.917059,7.092484,171.382751,114.6,292.4,0,837,1830.857651,0.15,3187,"5,717",0,11.4564375,2.187404601,850,intermediate,0,MCE,Upper
938,8_13_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,74,20,40,maleolap_atoll,8.745972222,170.8833444,36.4,MCE,other,0,no,MPAtlas,0,7.251269,171.629903,7.092484,171.382751,192,197,24,1093,1830.857651,0.15,3187,"5,717",0.3285,14.9604375,1.675075618,871,intermediate,0,MCE,Upper
939,8_13_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,76,20,40,maleolap_atoll,8.745972222,170.8833444,31.8,MCE,other,0,no,MPAtlas,0,7.251269,171.629903,7.092484,171.382751,192,197,24,1093,1830.857651,0.15,3187,"5,717",0.3285,14.9604375,1.675075618,873,intermediate,0,MCE,Upper
940,8_10_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,13,20,40,wotje_atoll,9.4168,170.2305083,81.8,MCE,other,0,no,MPAtlas,0,10.205535,169.980865,7.092484,171.382751,95.1,286,370,939,1830.857651,0.15,3187,"5,717",5.064375,12.8525625,1.949795155,810,high,0,MCE,Lower
941,8_13_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,25,20,40,maleolap_atoll,8.745972222,170.8833444,66.7,MCE,other,0,no,MPAtlas,0,7.251269,171.629903,7.092484,171.382751,192,197,24,1093,1830.857651,0.15,3187,"5,717",0.3285,14.9604375,1.675075618,822,intermediate,0,MCE,Lower
942,8_10_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,62,20,40,wotje_atoll,9.4168,170.2305083,80.3,MCE,other,0,no,MPAtlas,0,10.205535,169.980865,7.092484,171.382751,95.1,286,370,939,1830.857651,0.15,3187,"5,717",5.064375,12.8525625,1.949795155,859,intermediate,0,MCE,Lower
943,8_13_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,75,20,40,maleolap_atoll,8.745972222,170.8833444,65.2,MCE,other,0,no,MPAtlas,0,7.251269,171.629903,7.092484,171.382751,192,197,24,1093,1830.857651,0.15,3187,"5,717",0.3285,14.9604375,1.675075618,872,low,0,MCE,Lower
944,8_10_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,12,20,40,wotje_atoll,9.4168,170.2305083,93.9,MCE,other,0,no,MPAtlas,0,10.205535,169.980865,7.092484,171.382751,95.1,286,370,939,1830.857651,0.15,3187,"5,717",5.064375,12.8525625,1.949795155,809,intermediate,0,MCE,Lower
945,8_13_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,24,20,40,maleolap_atoll,8.745972222,170.8833444,109.1,MCE,other,0,no,MPAtlas,0,7.251269,171.629903,7.092484,171.382751,192,197,24,1093,1830.857651,0.15,3187,"5,717",0.3285,14.9604375,1.675075618,821,intermediate,0,MCE,Lower
946,8_9_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,51,20,40,erikub_atoll,9.186352778,169.9029444,112.1,MCE,other,0,no,MPAtlas,0,10.231705,169.917059,7.092484,171.382751,114.6,292.4,0,837,1830.857651,0.15,3187,"5,717",0,11.4564375,2.187404601,848,low,0,MCE,Lower
947,8_9_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,52,20,40,erikub_atoll,9.186352778,169.9029444,100,MCE,other,0,no,MPAtlas,0,10.231705,169.917059,7.092484,171.382751,114.6,292.4,0,837,1830.857651,0.15,3187,"5,717",0,11.4564375,2.187404601,849,low,0,MCE,Lower
948,8_10_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,61,20,40,wotje_atoll,9.4168,170.2305083,101.5,MCE,other,0,no,MPAtlas,0,10.205535,169.980865,7.092484,171.382751,95.1,286,370,939,1830.857651,0.15,3187,"5,717",5.064375,12.8525625,1.949795155,858,low,0,MCE,Lower
949,8_13_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,73,20,40,maleolap_atoll,8.745972222,170.8833444,106.1,MCE,other,0,no,MPAtlas,0,7.251269,171.629903,7.092484,171.382751,192,197,24,1093,1830.857651,0.15,3187,"5,717",0.3285,14.9604375,1.675075618,870,low,0,MCE,Lower
950,8_10_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,11,20,40,wotje_atoll,9.4168,170.2305083,127.3,MCE,other,0,no,MPAtlas,0,10.205535,169.980865,7.092484,171.382751,95.1,286,370,939,1830.857651,0.15,3187,"5,717",5.064375,12.8525625,1.949795155,808,intermediate,0,MCE,Lower
951,8_13_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,23,20,40,maleolap_atoll,8.745972222,170.8833444,125.8,MCE,other,0,no,MPAtlas,0,7.251269,171.629903,7.092484,171.382751,192,197,24,1093,1830.857651,0.15,3187,"5,717",0.3285,14.9604375,1.675075618,820,intermediate,0,MCE,Lower
952,8_10_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,60,20,40,wotje_atoll,9.4168,170.2305083,125.8,MCE,other,0,no,MPAtlas,0,10.205535,169.980865,7.092484,171.382751,95.1,286,370,939,1830.857651,0.15,3187,"5,717",5.064375,12.8525625,1.949795155,857,intermediate,0,MCE,Lower
953,8_13_2019,CAS,Pacific,Central_Pacific,Marshall Islands,Marshall_Islands,8.476638542,170.725083,72,20,40,maleolap_atoll,8.745972222,170.8833444,127.3,MCE,other,0,no,MPAtlas,0,7.251269,171.629903,7.092484,171.382751,192,197,24,1093,1830.857651,0.15,3187,"5,717",0.3285,14.9604375,1.675075618,869,low,0,MCE,Lower
954,5_17_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,4,20,40,cooks_bay_channel,-17.47533056,-149.8224833,10.6,Shallow,other,0,no,Pihaena,0,-17.478956,-149.827937,-17.551337,-149.791962,0.6,18.4,14253,210901,1861.415758,0.013,1286,"1,824",16.90762125,250.1813113,0.008826017,725,high,0,Shallow,Shallow
955,5_17_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,5,20,40,cooks_bay_channel,-17.47533056,-149.8224833,6.1,Shallow,other,0,no,Pihaena,0,-17.478956,-149.827937,-17.551337,-149.791962,0.6,18.4,14253,210901,1861.415758,0.013,1286,"1,824",16.90762125,250.1813113,0.008826017,726,high,0,Shallow,Shallow
956,5_17_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,6,20,40,cooks_bay_channel,-17.47533056,-149.8224833,6.1,Shallow,other,0,no,Pihaena,0,-17.478956,-149.827937,-17.551337,-149.791962,0.6,18.4,14253,210901,1861.415758,0.013,1286,"1,824",16.90762125,250.1813113,0.008826017,727,high,0,Shallow,Shallow
957,5_20_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,7,20,40,hotel_sofitel,-17.50348611,-149.7551306,21.2,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,728,high,0,Shallow,Shallow
958,5_20_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,8,20,40,hotel_sofitel,-17.50348611,-149.7551306,18.2,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,729,high,0,Shallow,Shallow
959,5_20_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,9,20,40,hotel_sofitel,-17.50348611,-149.7551306,15.2,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,730,high,0,Shallow,Shallow
960,5_20_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,10,20,40,hotel_sofitel,-17.50348611,-149.7551306,12.1,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,731,intermediate,0,Shallow,Shallow
961,5_20_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,11,20,40,hotel_sofitel,-17.50348611,-149.7551306,9.1,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,732,intermediate,0,Shallow,Shallow
962,5_20_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,12,20,40,hotel_sofitel,-17.50348611,-149.7551306,9.1,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,733,high,0,Shallow,Shallow
963,5_20_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,13,20,40,hotel_sofitel,-17.50348611,-149.7551306,6.1,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,734,high,0,Shallow,Shallow
964,5_20_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,14,20,40,hotel_sofitel,-17.50348611,-149.7551306,6.1,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,735,high,0,Shallow,Shallow
965,5_20_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,15,20,40,hotel_sofitel,-17.50348611,-149.7551306,4.5,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,736,high,0,Shallow,Shallow
966,5_20_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,16,20,40,hotel_sofitel,-17.50348611,-149.7551306,4.5,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,737,high,0,Shallow,Shallow
967,5_21_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,17,20,40,hotel_sofitel,-17.50348611,-149.7551306,27.3,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
968,5_21_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,18,20,40,hotel_sofitel,-17.50348611,-149.7551306,21.2,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
969,5_21_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,19,20,40,hotel_sofitel,-17.50348611,-149.7551306,18.2,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
970,5_21_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,20,20,40,hotel_sofitel,-17.50348611,-149.7551306,12.1,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
971,5_21_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,21,20,40,hotel_sofitel,-17.50348611,-149.7551306,9.1,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
972,5_21_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,22,20,40,hotel_sofitel,-17.50348611,-149.7551306,7.6,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
973,5_21_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,23,20,40,hotel_sofitel,-17.50348611,-149.7551306,7,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
974,5_21_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,24,20,40,hotel_sofitel,-17.50348611,-149.7551306,4.5,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
975,5_21_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,25,20,40,hotel_sofitel,-17.50348611,-149.7551306,3.9,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
976,5_25_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,38,20,40,hotel_sofitel,-17.50348611,-149.7551306,25.8,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
977,5_25_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,39,20,40,hotel_sofitel,-17.50348611,-149.7551306,21.2,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
978,5_25_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,40,20,40,hotel_sofitel,-17.50348611,-149.7551306,16.7,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
979,5_25_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,41,20,40,hotel_sofitel,-17.50348611,-149.7551306,15.2,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
980,5_25_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,42,20,40,hotel_sofitel,-17.50348611,-149.7551306,9.1,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
981,5_25_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,43,20,40,hotel_sofitel,-17.50348611,-149.7551306,7.6,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
982,5_25_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,44,20,40,hotel_sofitel,-17.50348611,-149.7551306,4.5,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
983,5_26_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,50,20,40,rose_garden_(belvedere_bay_entrance),-17.485225,-149.8588528,27.3,Shallow,other,0,no,Pihaena,0,-17.478956,-149.827937,-17.551337,-149.791962,3.9,22.6,11696,210901,1861.415758,0.013,1286,"1,824",13.87438,250.1813113,0.008826017,771,high,0,Shallow,Shallow
984,5_26_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,51,20,40,rose_garden_(belvedere_bay_entrance),-17.485225,-149.8588528,24.2,Shallow,other,0,no,Pihaena,0,-17.478956,-149.827937,-17.551337,-149.791962,3.9,22.6,11696,210901,1861.415758,0.013,1286,"1,824",13.87438,250.1813113,0.008826017,772,high,0,Shallow,Shallow
985,5_26_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,52,20,40,rose_garden_(belvedere_bay_entrance),-17.485225,-149.8588528,21.2,Shallow,other,0,no,Pihaena,0,-17.478956,-149.827937,-17.551337,-149.791962,3.9,22.6,11696,210901,1861.415758,0.013,1286,"1,824",13.87438,250.1813113,0.008826017,773,high,0,Shallow,Shallow
986,5_26_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,53,20,40,rose_garden_(belvedere_bay_entrance),-17.485225,-149.8588528,12.1,Shallow,other,0,no,Pihaena,0,-17.478956,-149.827937,-17.551337,-149.791962,3.9,22.6,11696,210901,1861.415758,0.013,1286,"1,824",13.87438,250.1813113,0.008826017,774,high,0,Shallow,Shallow
987,5_26_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,54,20,40,rose_garden_(belvedere_bay_entrance),-17.485225,-149.8588528,9.1,Shallow,other,0,no,Pihaena,0,-17.478956,-149.827937,-17.551337,-149.791962,3.9,22.6,11696,210901,1861.415758,0.013,1286,"1,824",13.87438,250.1813113,0.008826017,775,high,0,Shallow,Shallow
988,5_26_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,55,20,40,rose_garden_(belvedere_bay_entrance),-17.485225,-149.8588528,6.1,Shallow,other,0,no,Pihaena,0,-17.478956,-149.827937,-17.551337,-149.791962,3.9,22.6,11696,210901,1861.415758,0.013,1286,"1,824",13.87438,250.1813113,0.008826017,776,high,0,Shallow,Shallow
989,5_26_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,56,20,40,rose_garden_(belvedere_bay_entrance),-17.485225,-149.8588528,5.5,Shallow,other,0,no,Pihaena,0,-17.478956,-149.827937,-17.551337,-149.791962,3.9,22.6,11696,210901,1861.415758,0.013,1286,"1,824",13.87438,250.1813113,0.008826017,777,high,0,Shallow,Shallow
990,5_17_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,60,20,40,cooks_bay_channel,-17.47533056,-149.8224833,7.6,Shallow,other,0,no,Pihaena,0,-17.478956,-149.827937,-17.551337,-149.791962,0.6,18.4,14253,210901,1861.415758,0.013,1286,"1,824",16.90762125,250.1813113,0.008826017,781,high,0,Shallow,Shallow
991,5_23_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,64,20,40,hotel_sofitel,-17.50348611,-149.7551306,21.2,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
992,5_23_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,65,20,40,hotel_sofitel,-17.50348611,-149.7551306,18.2,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
993,5_23_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,66,20,40,hotel_sofitel,-17.50348611,-149.7551306,12.1,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
994,5_23_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,67,20,40,hotel_sofitel,-17.50348611,-149.7551306,7.6,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
995,5_23_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,68,20,40,hotel_sofitel,-17.50348611,-149.7551306,6.1,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
996,5_23_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,69,20,40,hotel_sofitel,-17.50348611,-149.7551306,3.9,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
997,5_24_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,71,20,40,hotel_sofitel,-17.50348611,-149.7551306,24.2,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
998,5_24_2019,CAS,Pacific,Polynesian,French Polynesia,Moorea,-17.49685516,-149.7795699,72,20,40,hotel_sofitel,-17.50348611,-149.7551306,18.2,Shallow,other,0,no,Nuarei (moderetely protected),0,-17.500985,-149.753998,-17.551337,-149.791962,0.4,8.3,12198,210901,1861.415758,0.013,1286,"1,824",14.4698775,250.1813113,0.008826017,NA,NA,0,Shallow,Shallow
