"","Country","Location","Site","Local_census","Depth_m","Complexity_3pt","Mesozone3","Size_1_fishing","Size_1_other","Size_1_plastics","Size_2_fishing","Size_2_other","Size_2_plastics","Size_3_fishing","Size_3_other","Size_3_plastics","Size_4_fishing","Size_4_other","Size_4_plastics","Size_5_fishing","Size_5_other","Size_5_plastics"
"367","Seychelles","Alphonse","Alphonse N1","YS_D033_ALP_N1_VC8_VC7_120m_Benthic_T2",92,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368","Seychelles","Alphonse","Alphonse N1","YS_D045_ALP_N1_VC3_VC4_60m_Benthic_T1",51.5,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","Seychelles","Alphonse","Alphonse N1","YS_D045_ALP_N1_VC8_VC7_60m_Benthic_T3",51,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","Seychelles","Alphonse","Alphonse N1","YS_D045_ALP_N1_VC8_VC7_60m_Benthic_T4",48.5,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","Seychelles","Alphonse","Alphonse N1","YS_D048_ALP_N1_VC8_VC7_250m_Benthic_T1",230,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","Seychelles","Aldabra","Aldabra N1","YS_D058_ALD_N1_VC5_VC6_Benthic_120m_T1",117.5,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","Seychelles","Aldabra","Aldabra N1","YS_D058_ALD_N1_VC5_VC6_Benthic_120m_T2",115,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","Seychelles","Aldabra","Aldabra N1","YS_D073_ALD_N1_VC8_VC7_250m_Benthic_T1",250,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","Seychelles","Aldabra","Aldabra N1","YS_D073_ALD_N1_VC8_VC7_250m_Benthic_T2",250,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","Seychelles","Aldabra","Aldabra N1","YS_D078_ALD_N1_VC8_VC7_60m_Benthic_T2",42.99118965,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","Seychelles","Aldabra","Aldabra N1","YS_D087_ALD_N1_VC3_VC4_120m_Benthic_T3",120,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","Seychelles","Aldabra","Aldabra N1","YS_D087_ALD_N1_VC8_VC7_250m_Benthic_T1",247.5,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","Seychelles","Aldabra","Aldabra N1","YS_D097_ALD_N1_VC8_VC7_30m_Benthic_T1",31,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","Seychelles","Aldabra","Aldabra N1","YS_D097_ALD_N1_VC8_VC7_30m_Benthic_T2",32.5,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","Seychelles","Aldabra","Aldabra N1","YS_D097_ALD_N1_VC8_VC7_30m_Benthic_T3",30.5,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","Seychelles","Aldabra","AldabraW1","YS_D104_ALD_W1_VC8_VC7_30m_Benthic_T1",32.46,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","Seychelles","Aldabra","AldabraW1","YS_D104_ALD_W1_VC8_VC7_30m_Benthic_T2",33.91082627,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","Seychelles","Aldabra","AldabraW1","YS_D104_ALD_W1_VC8_VC7_30m_Benthic_T3",32.28583265,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","Seychelles","Aldabra","AldabraW1","YS_D110_ALD_W1_VC3_VC4_120m_Benthic_T1",125.5130036,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","Seychelles","Aldabra","AldabraW1","YS_D110_ALD_W1_VC5_VC6_120m_Benthic_T2",136.1811119,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","Seychelles","Aldabra","AldabraW1","YS_D110_ALD_W1_VC8_VC7_120m_Benthic_T3",125.694191,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","Seychelles","Aldabra","AldabraW1","YS_D127_ALD_W1_VC8_VC7_250m_Benthic_T1",251.8120647,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","Seychelles","Aldabra","AldabraW1","YS_D127_ALD_W1_VC8_VC7_250m_Benthic_T2",248.3583253,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","Seychelles","Aldabra","AldabraW1","YS_D127_ALD_W1_VC8_VC7_250m_Benthic_T3",250.6250439,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391","Seychelles","Aldabra","AldabraW1","YS_D135_ALD_W1_VC8_VC7_60m_Benthic_T1",68.79654954,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392","Seychelles","Aldabra","AldabraW1","YS_D135_ALD_W1_VC8_VC7_60m_Benthic_T2",66.92511805,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393","Seychelles","Aldabra","AldabraW1","YS_D135_ALD_W1_VC8_VC7_60m_Benthic_T3",61.56919724,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","Seychelles","Aldabra","Aldabra N1","YS_D141_ALD_N1_VC8_VC7_60m_Benthic_T1",43.02389856,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","Seychelles","Aldabra","Aldabra N1","YS_D141_ALD_N1_VC8_VC7_60m_Benthic_T2",43.02389856,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","Seychelles","Astove","Astove W1","YS_D160_AST_W1_VC5_VC6_120m_Benthic_T4",125.7037,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","Seychelles","Astove","Astove W1","YS_D160_AST_W1_VC8_VC7_60m_Benthic_T1",55.69769,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","Seychelles","Astove","Astove W1","YS_D160_AST_W1_VC8_VC7_60m_Benthic_T2",57.05394,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","Seychelles","Astove","Astove W1","YS_D160_AST_W1_VC8_VC7_60m_Benthic_T3",61.88155,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","Seychelles","Astove","Astove W1","YS_D172_AST_W1_VC5_VC6_120m_Benthic_T4",120.6398,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","Seychelles","Astove","Astove W1","YS_D172_AST_W1_VC5_VC6_250m_Benthic_T1",252.7569,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402","Seychelles","Astove","Astove W1","YS_D172_AST_W1_VC5_VC6_250m_Benthic_T2",248.2155,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403","Seychelles","Astove","Astove W1","YS_D172_AST_W1_VC5_VC6_250m_Benthic_T3",243.3632,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404","Seychelles","Astove","Astove W1","YS_D184_AST_W1_VC3_VC4_120m_Benthic_T1",137.4628,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405","Seychelles","Alphonse","Alphonse N1","YS_D191_ALP_N1_VC3_VC4_30m_Benthic_T1",27.4399,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406","Seychelles","Alphonse","Alphonse N1","YS_D191_ALP_N1_VC3_VC4_30m_Benthic_T2",27.37697694,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407","Seychelles","Alphonse","Alphonse N1","YS_D194_ALP_N1_VC5_VC6_120m_Benthic_T2",113,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","Seychelles","Alphonse","Alphonse N1","YS_D194_ALP_N1_VC5_VC6_30m_Benthic_T3",36,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409","Seychelles","Alphonse","Alphonse N1","YS_D194_ALP_N1_VC8_VC7_250m_Benthic_T1",244.5,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","Seychelles","Poivre","Poivre E1","YS_D214_POI_E1_VC8_VC7_120m_Benthic_T1",125.1671,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411","Seychelles","Poivre","Poivre E1","YS_D214_POI_E1_VC8_VC7_120m_Benthic_T2",125.2613,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412","Seychelles","Poivre","Poivre E1","YS_D214_POI_E1_VC8_VC7_120m_Benthic_T3",126.5231,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413","Seychelles","Poivre","Poivre E1","YS_D219_POI_E1_VC8_VC7_250m_Benthic_T1",245.1886,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414","Seychelles","Poivre","Poivre E1","YS_D219_POI_E1_VC8_VC7_250m_Benthic_T2",247.5168,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","Seychelles","Poivre","Poivre E1","YS_D219_POI_E1_VC8_VC7_250m_Benthic_T3",244.3614,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416","Seychelles","Poivre","Poivre E1","YS_D222_POI_E1_VC8_VC7_Benthic_60m_T1",63.31649,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417","Seychelles","Poivre","Poivre E1","YS_D222_POI_E1_VC8_VC7_Benthic_60m_T2",57.97816,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418","Seychelles","Poivre","Poivre E1","YS_D222_POI_E1_VC8_VC7_Benthic_60m_T3",60.53341217,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","Seychelles","Poivre","Poivre E1","YS_D230_POI_E1_VC8_VC7_30m_Benthic_T1",34.16431,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420","Seychelles","Poivre","Poivre E1","YS_D230_POI_E1_VC8_VC7_30m_Benthic_T2",35.03104,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421","Seychelles","Poivre","Poivre E1","YS_D230_POI_E1_VC8_VC7_60m_Benthic_T3",59.75003,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","Seychelles","D'Arros","D'Arros N1","YS_D246_DAR_N1_VC3_VC4_Benthic_120m_T1",120.8916437,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","Seychelles","D'Arros","D'Arros N1","YS_D246_DAR_N1_VC3_VC4_Benthic_120m_T2",118.0554677,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424","Seychelles","D'Arros","D'Arros N1","YS_D246_DAR_N1_VC3_VC4_Benthic_120m_T3",118.4823666,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425","Seychelles","D'Arros","D'Arros N1","YS_D253_DAR_N1_VC8_VC7_250m_Benthic_T1",246.6033106,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","Seychelles","D'Arros","D'Arros N1","YS_D253_DAR_N1_VC8_VC7_250m_Benthic_T2",247.1248186,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427","Seychelles","D'Arros","D'Arros N1","YS_D253_DAR_N1_VC8_VC7_250m_Benthic_T3",248.2706469,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428","Seychelles","D'Arros","D'Arros N1","YS_D266_DAR_N1_VC8_VC7_30m_Benthic_T1",33.0390585,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429","Seychelles","D'Arros","D'Arros N1","YS_D266_DAR_N1_VC8_VC7_30m_Benthic_T2",35.24987284,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","Seychelles","D'Arros","D'Arros N1","YS_D266_DAR_N1_VC8_VC7_30m_Benthic_T3",35.54588251,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431","Seychelles","D'Arros","D'Arros N1","YS_D266_DAR_N1_VC8_VC7_60m_Benthic_T4",69.70131145,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","Seychelles","D'Arros","D'Arros N1","YS_D270_DAR_N1_VC8_VC7_60m_Benthic_T1",64.35966552,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433","Seychelles","D'Arros","D'Arros N1","YS_D270_DAR_N1_VC8_VC7_60m_Benthic_T2",63.34218983,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434","Seychelles","Desroches","Desroches S1","YS_D286_DES_S1_VC3_VC4_120m_Benthic_T2",118.523651,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435","Seychelles","Desroches","Desroches S1","YS_D286_DES_S1_VC5_VC6_120m_Benthic_T1",134.4120189,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436","Seychelles","Desroches","Desroches S1","YS_D295_DES_S1_VC8_VC7_30m_Benthic_T1",36.0400204,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","Seychelles","Desroches","Desroches S1","YS_D295_DES_S1_VC8_VC7_30m_Benthic_T2",34.94699689,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","Seychelles","Desroches","Desroches S1","YS_D295_DES_S1_VC8_VC7_30m_Benthic_T3",34.46535116,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439","Seychelles","Desroches","Desroches S1","YS_D297_DES_S1_VC8_VC7_250m_Benthic_T1",267.299077,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","Seychelles","Desroches","Desroches S1","YS_D297_DES_S1_VC8_VC7_250m_Benthic_T2",263.2742301,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","Seychelles","Desroches","Desroches S1","YS_D297_DES_S1_VC8_VC7_250m_Benthic_T3",263.2836478,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","Seychelles","Desroches","Desroches S1","YS_D307_DES_S1_VC5_VC6_120m_Benthic_T1",121.4006933,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","Seychelles","Desroches","Desroches S1","YS_D311_DES_S1_VC8_VC7_Benthic_60m_T1",66.78992943,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","Seychelles","Desroches","Desroches S1","YS_D311_DES_S1_VC8_VC7_Benthic_60m_T2",68.93794094,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445","Seychelles","Desroches","Desroches S1","YS_D311_DES_S1_VC8_VC7_Benthic_60m_T3",66.10640377,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","Comoros","Anjouan","Anjouan A","R1_COM_AJ_A_UM",60,"intermediate","Upper",0,1,2,0,0,2,0,0,1,0,0,0,0,0,0
"447","Comoros","Anjouan","Anjouan A","R2_COM_AJ_A_UM",60,"high","Upper",0,0,2,1,0,2,0,0,1,2,0,0,0,0,0
"448","Comoros","Anjouan","Anjouan A","R3_COM_AJ_A_UM",50,"high","Upper",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"449","Comoros","Anjouan","Anjouan A","R5_COM_AJ_A_MM",85,"intermediate","Lower",0,0,0,0,0,3,0,1,1,5,0,0,0,0,0
"450","Comoros","Anjouan","Anjouan B","R6_COM_AJ_B_LM",100,"low","Lower",0,0,3,0,0,2,0,0,1,0,0,0,0,0,0
"451","Comoros","Anjouan","Anjouan B","R8_COM_AJ_B_UM T1",60,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","Comoros","Anjouan","Anjouan B","R10_COM_AJ_B_UM T1",50,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","Comoros","Anjouan","Anjouan B","R10_COM_AJ_B_UM T2",80,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","Comoros","Anjouan","Anjouan B","R10_COM_AJ_B_UM T3",100,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","Comoros","Anjouan","Anjouan C","R11_COM_AJ_C_MM T1",85,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","Comoros","Anjouan","Anjouan C","R11_COM_AJ_C_MM T2",85,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","Comoros","Anjouan","Anjouan C","R11_COM_AJ_C_MM T3",100,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","Comoros","Anjouan","Anjouan C","R11_COM_AJ_C_MM T4",100,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459","Comoros","Anjouan","Anjouan C","R13_COM_AJ_C_UM",37,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","Comoros","Grande Comore","Grande Comore B","R17_COM_GC_B_UM T1",65,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","Comoros","Grande Comore","Grande Comore B","R17_COM_GC_B_UM T2",80,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","Comoros","Grande Comore","Grande Comore B","R17_COM_GC_B_UM T3",100,"high","Lower",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"463","Comoros","Grande Comore","Grande Comore A","R19_COM_GC_A_MM",80,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","Comoros","Grande Comore","Grande Comore A","R20_COM_GC_A_LM_T1",110,"low","Lower",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"465","Comoros","Grande Comore","Grande Comore A","R20_COM_GC_A_LM_T2",110,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","Comoros","Grande Comore","Grande Comore A","R22_COM_GC_A_UM",50,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467","Comoros","Moheli","Moheli E","R23_COM_MW_E_UM",53,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468","Comoros","Moheli","Moheli E","R24_COM_MW_E_UM",63,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469","Comoros","Moheli","Moheli E","R25_COM_MW_E_MM",73,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","Comoros","Moheli","Moheli E","R26_COM_MW_E_LM T1",100,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471","Comoros","Moheli","Moheli E","R26_COM_MW_E_LM T2",100,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472","Comoros","Moheli","Moheli E","R27_COM_MW_E_MM",80,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473","Comoros","Moheli","Moheli D","R28_COM_MW_D_LM",100,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474","Comoros","Moheli","Moheli D","R29_COM_MW_D_UM T1",60,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475","Comoros","Moheli","Moheli D","R29_COM_MW_D_MM T2",80,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476","Comoros","Moheli","Moheli B","R30_COM_MW_B_LM T1",122,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477","Comoros","Moheli","Moheli B","R30_COM_MW_B_LM T2",122,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478","Comoros","Moheli","Moheli B","R31_COM_MW_B_UM T1",60,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479","Comoros","Moheli","Moheli B","R31_COM_MW_B_UM T2",60,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480","Comoros","Moheli","Moheli B","R32_COM_MW_B_LM",102,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481","Comoros","Moheli","Moheli A","R33_COM_MW_A_MM T1",85,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482","Comoros","Moheli","Moheli A","R33_COM_MW_A_MM T2",85,"intermediate","Lower",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"483","Comoros","Moheli","Moheli A","R34_COM_MW_A_UM",63,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484","Comoros","Grande Comore","Grande Comore B","R36_COM_GC_B_UM T1",61,"high","Lower",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"485","Comoros","Grande Comore","Grande Comore B","R36_COM_GC_B_MM T2",86,"intermediate","Lower",0,1,2,0,0,2,0,0,2,0,0,1,0,0,0
"486","Comoros","Grande Comore","Grande Comore A","GC_A_P_SC05",6,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487","Comoros","Grande Comore","Grande Comore A","GC_A_P_SC06",7,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488","Comoros","Grande Comore","Grande Comore B","GC_B_P_SC07",7,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489","Comoros","Grande Comore","Grande Comore B","GC_B_P_SC08",7,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"490","Comoros","Moheli","Moheli E","MW_E_P_SC09",7,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491","Comoros","Moheli","Moheli E","MW_E_P_SC10",7,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492","Comoros","Moheli","Moheli E","MW_E_P_SC11",6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493","Comoros","Moheli","Moheli E","MW_E_P_SC12",9,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494","Comoros","Moheli","Moheli D","MW_D_P_SC13",10,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495","Comoros","Moheli","Moheli D","MW_D_P_SC14",6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496","Comoros","Moheli","Moheli B","MW_B_P_SC16",6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497","Comoros","Moheli","Moheli B","MW_B_P_SC17",7,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498","Comoros","Moheli","Moheli B","MW_B_P_SC18",6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499","Comoros","Moheli","Moheli A","MW_A_P_SC19",6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500","Comoros","Moheli","Moheli A","MW_A_P_SC20",8,"high","Shallow",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"501","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","16",12.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","17",12.1,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","18",10.6,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","19",7,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","20",7.6,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","21",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","22",5.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","23",4.2,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509","Brazil","Fernando_de_Noronha","ponta_norte","31",10.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510","Brazil","Fernando_de_Noronha","ponta_norte","32",10.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511","Brazil","Fernando_de_Noronha","ponta_norte","33",7.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512","Brazil","Fernando_de_Noronha","ponta_norte","34",7.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513","Brazil","Fernando_de_Noronha","ponta_norte","35",7.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","45",6.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","46",6.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","47",6.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","48",6.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","50",9.1,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","51",7.6,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","52",6.7,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521","Brazil","Fernando_de_Noronha","cabeco_2_irmaos","1",49.1,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522","Brazil","Fernando_de_Noronha","cabeco_2_irmaos","2",49.1,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523","Brazil","Fernando_de_Noronha","cabeco_2_irmaos","3",49.1,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524","Brazil","Fernando_de_Noronha","cabeco_2_irmaos","4",49.1,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525","Brazil","Fernando_de_Noronha","cabeco_2_irmaos","5",42.4,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526","Brazil","Fernando_de_Noronha","cabeco_2_irmaos","6",42.4,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527","Brazil","Fernando_de_Noronha","corveta_ipiranga","7",54.5,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
